Country Name,Country Code,GDP Type,Year,GDP Value
"High income","HIC","GDP per capita (current US$)",2011,37310.9074217429
"Hong Kong SAR, China","HKG","GDP per capita (current US$)",2011,35142.4879344543
"Honduras","HND","GDP per capita (current US$)",2011,2323.75711462464
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)",2011,799.982126451011
"Croatia","HRV","GDP per capita (current US$)",2011,14542.1775991872
"Haiti","HTI","GDP per capita (current US$)",2011,740.947823017575
"Hungary","HUN","GDP per capita (current US$)",2011,14032.7742633362
"Indonesia","IDN","GDP per capita (current US$)",2011,3647.62662181143
"India","IND","GDP per capita (current US$)",2011,1471.65843924074
"Ireland","IRL","GDP per capita (current US$)",2011,52828.4200254714
"Iran, Islamic Rep.","IRN","GDP per capita (current US$)",2011,7874.48479201369
"Iraq","IRQ","GDP per capita (current US$)",2011,5839.31308191279
"Iceland","ISL","GDP per capita (current US$)",2011,45970.8936808937
"Israel","ISR","GDP per capita (current US$)",2011,33707.3249639477
"Italy","ITA","GDP per capita (current US$)",2011,38364.9426699518
"Jamaica","JAM","GDP per capita (current US$)",2011,5332.47436123876
"Jordan","JOR","GDP per capita (current US$)",2011,4665.95427605269
"Japan","JPN","GDP per capita (current US$)",2011,46203.7095189836
"Kazakhstan","KAZ","GDP per capita (current US$)",2011,11357.945490694
"Kenya","KEN","GDP per capita (current US$)",2011,1012.8797726673
"Kyrgyz Republic","KGZ","GDP per capita (current US$)",2011,1123.8831680627
"Cambodia","KHM","GDP per capita (current US$)",2011,879.15124409234
"Kiribati","KIR","GDP per capita (current US$)",2011,1645.80974031399
"St. Kitts and Nevis","KNA","GDP per capita (current US$)",2011,13737.3225063
"Korea, Rep.","KOR","GDP per capita (current US$)",2011,24155.8298493082
"Kosovo","KSV","GDP per capita (current US$)",2011,3736.84099938332
"Kuwait","KWT","GDP per capita (current US$)",2011,47551.3829674489
"Latin America & Caribbean (developing only)","LAC","GDP per capita (current US$)",2011,9360.14154399851
"Lao PDR","LAO","GDP per capita (current US$)",2011,1300.97960150014
"Lebanon","LBN","GDP per capita (current US$)",2011,9132.4342022666
"Liberia","LBR","GDP per capita (current US$)",2011,378.814062448677
"Libya","LBY","GDP per capita (current US$)",2011,5517.77956923157
"St. Lucia","LCA","GDP per capita (current US$)",2011,7195.66982997232
"Latin America & Caribbean (all income levels)","LCN","GDP per capita (current US$)",2011,10051.5590114728
"Least developed countries: UN classification","LDC","GDP per capita (current US$)",2011,835.182756070707
"Low income","LIC","GDP per capita (current US$)",2011,550.618109922123
"Liechtenstein","LIE","GDP per capita (current US$)",2011,157092.969386695
"Sri Lanka","LKA","GDP per capita (current US$)",2011,3128.69482256462
"Lower middle income","LMC","GDP per capita (current US$)",2011,1840.65048568061
"Low & middle income","LMY","GDP per capita (current US$)",2011,3792.34101655041
"Lesotho","LSO","GDP per capita (current US$)",2011,1241.20570623397
"Lithuania","LTU","GDP per capita (current US$)",2011,14367.2093249849
"Luxembourg","LUX","GDP per capita (current US$)",2011,113239.56097199
"Latvia","LVA","GDP per capita (current US$)",2011,13781.2097866151
"Macao SAR, China","MAC","GDP per capita (current US$)",2011,67012.9634294027
"Morocco","MAR","GDP per capita (current US$)",2011,3066.50315775774
"Monaco","MCO","GDP per capita (current US$)",2011,163351.646685562
"Moldova","MDA","GDP per capita (current US$)",2011,1970.57137253336
"Madagascar","MDG","GDP per capita (current US$)",2011,456.329307134312
"Maldives","MDV","GDP per capita (current US$)",2011,6497.55044561998
"Middle East & North Africa (all income levels)","MEA","GDP per capita (current US$)",2011,8346.39662743386
"Mexico","MEX","GDP per capita (current US$)",2011,9715.11259636147
"Marshall Islands","MHL","GDP per capita (current US$)",2011,3290.02918516168
"Middle income","MIC","GDP per capita (current US$)",2011,4159.51520661619
"Macedonia, FYR","MKD","GDP per capita (current US$)",2011,5079.9620789636
"Mali","MLI","GDP per capita (current US$)",2011,680.827907487865
"Malta","MLT","GDP per capita (current US$)",2011,22347.708423805
"Middle East & North Africa (developing only)","MNA","GDP per capita (current US$)",2011,4654.40597799279
"Montenegro","MNE","GDP per capita (current US$)",2011,7318.74469026724
"Mongolia","MNG","GDP per capita (current US$)",2011,3772.9315473841
"Mozambique","MOZ","GDP per capita (current US$)",2011,524.89145294127
"Mauritania","MRT","GDP per capita (current US$)",2011,1390.92862169798
"Mauritius","MUS","GDP per capita (current US$)",2011,8984.62976859867
"Malawi","MWI","GDP per capita (current US$)",2011,369.604347189614
"Malaysia","MYS","GDP per capita (current US$)",2011,10427.7560500121
"North America","NAC","GDP per capita (current US$)",2011,50016.8270592835
"Namibia","NAM","GDP per capita (current US$)",2011,5539.61515966925
"Niger","NER","GDP per capita (current US$)",2011,378.200546574048
"Nigeria","NGA","GDP per capita (current US$)",2011,2514.14862151929
"Nicaragua","NIC","GDP per capita (current US$)",2011,1679.74820025356
"Netherlands","NLD","GDP per capita (current US$)",2011,53537.2751512189
"High income: nonOECD","NOC","GDP per capita (current US$)",2011,17996.4873569592
"Norway","NOR","GDP per capita (current US$)",2011,100575.117263444
"Nepal","NPL","GDP per capita (current US$)",2011,695.883198294347
"New Zealand","NZL","GDP per capita (current US$)",2011,37896.8539665922
"High income: OECD","OEC","GDP per capita (current US$)",2011,43198.2744239287
"OECD members","OED","GDP per capita (current US$)",2011,38061.0792669298
"Oman","OMN","GDP per capita (current US$)",2011,21164.3357574377
"Other small states","OSS","GDP per capita (current US$)",2011,5023.35186520951
"Pakistan","PAK","GDP per capita (current US$)",2011,1230.81542756809
"Panama","PAN","GDP per capita (current US$)",2011,9036.03741357569
"Peru","PER","GDP per capita (current US$)",2011,5731.34656323015
"Philippines","PHL","GDP per capita (current US$)",2011,2371.85353662821
"Palau","PLW","GDP per capita (current US$)",2011,9765.30550315927
"Papua New Guinea","PNG","GDP per capita (current US$)",2011,1838.69919868665
"Poland","POL","GDP per capita (current US$)",2011,13891.14168806
"Puerto Rico","PRI","GDP per capita (current US$)",2011,27219.3933390493
"Portugal","PRT","GDP per capita (current US$)",2011,23194.7409567701
"Paraguay","PRY","GDP per capita (current US$)",2011,3983.4985035205
"Pacific island small states","PSS","GDP per capita (current US$)",2011,3386.84687910004
"Qatar","QAT","GDP per capita (current US$)",2011,89115.9014908449
"Romania","ROU","GDP per capita (current US$)",2011,9200.27782470489
"Russian Federation","RUS","GDP per capita (current US$)",2011,13323.8833754364
"Rwanda","RWA","GDP per capita (current US$)",2011,606.902886399677
"South Asia","SAS","GDP per capita (current US$)",2011,1382.52992441809
"Saudi Arabia","SAU","GDP per capita (current US$)",2011,23256.0956126438
"Sudan","SDN","GDP per capita (current US$)",2011,1596.44520955706
"Senegal","SEN","GDP per capita (current US$)",2011,1081.13151800024
"Singapore","SGP","GDP per capita (current US$)",2011,53121.3540170131
"Solomon Islands","SLB","GDP per capita (current US$)",2011,1648.85412726975
"Sierra Leone","SLE","GDP per capita (current US$)",2011,490.878904739307
"El Salvador","SLV","GDP per capita (current US$)",2011,3821.33858985521
"Serbia","SRB","GDP per capita (current US$)",2011,6423.29178334583
"Sub-Saharan Africa (developing only)","SSA","GDP per capita (current US$)",2011,1663.17622261465
"South Sudan","SSD","GDP per capita (current US$)",2011,1696.14566722172
"Sub-Saharan Africa (all income levels)","SSF","GDP per capita (current US$)",2011,1682.12983336432
"Small states","SST","GDP per capita (current US$)",2011,5936.1039516903
"Sao Tome and Principe","STP","GDP per capita (current US$)",2011,1374.13192098877
"Suriname","SUR","GDP per capita (current US$)",2011,8448.50426083464
"Slovak Republic","SVK","GDP per capita (current US$)",2011,18138.7275365668
"Slovenia","SVN","GDP per capita (current US$)",2011,24983.6937254463
"Sweden","SWE","GDP per capita (current US$)",2011,59593.6847982389
"Swaziland","SWZ","GDP per capita (current US$)",2011,4093.38424264102
"Seychelles","SYC","GDP per capita (current US$)",2011,12189.0069471478
"Chad","TCD","GDP per capita (current US$)",2011,988.44315979422
"Togo","TGO","GDP per capita (current US$)",2011,572.025703222528
"Thailand","THA","GDP per capita (current US$)",2011,5539.49436810396
"Tajikistan","TJK","GDP per capita (current US$)",2011,841.219870374428
"Turkmenistan","TKM","GDP per capita (current US$)",2011,5724.53710231112
"Timor-Leste","TLS","GDP per capita (current US$)",2011,1015.71592799663
"Tonga","TON","GDP per capita (current US$)",2011,4226.69274653294
"Trinidad and Tobago","TTO","GDP per capita (current US$)",2011,18287.4024741111
"Tunisia","TUN","GDP per capita (current US$)",2011,4298.0916974907
"Turkey","TUR","GDP per capita (current US$)",2011,10584.1639636414
"Tuvalu","TUV","GDP per capita (current US$)",2011,3993.50025430234
"Tanzania","TZA","GDP per capita (current US$)",2011,740.383900829825
"Uganda","UGA","GDP per capita (current US$)",2011,591.43862381583
"Ukraine","UKR","GDP per capita (current US$)",2011,3569.75702740477
"Upper middle income","UMC","GDP per capita (current US$)",2011,6924.49311446876
"Uruguay","URY","GDP per capita (current US$)",2011,14166.5576672224
"United States","USA","GDP per capita (current US$)",2011,49781.357490134
"Uzbekistan","UZB","GDP per capita (current US$)",2011,1544.82777273524
"St. Vincent and the Grenadines","VCT","GDP per capita (current US$)",2011,6183.67692373875
"Venezuela, RB","VEN","GDP per capita (current US$)",2011,10754.5928790654
"Vietnam","VNM","GDP per capita (current US$)",2011,1542.67043610149
"Vanuatu","VUT","GDP per capita (current US$)",2011,3275.02398203673
"West Bank and Gaza","PSE","GDP per capita (current US$)",2011,2664.95138463952
"World","WLD","GDP per capita (current US$)",2011,10369.8674733486
"Samoa","WSM","GDP per capita (current US$)",2011,4063.56399552607
"Yemen, Rep.","YEM","GDP per capita (current US$)",2011,1282.39883187217
"South Africa","ZAF","GDP per capita (current US$)",2011,8080.86524339041
"Congo, Dem. Rep.","COD","GDP per capita (current US$)",2011,350.270654249883
"Zambia","ZMB","GDP per capita (current US$)",2011,1654.52528899089
"Zimbabwe","ZWE","GDP per capita (current US$)",2011,768.556409302399
"Aruba","ABW","GDP per capita (current US$)",2010,24289.1415161326
"Andorra","AND","GDP per capita (current US$)",2010,39639.386021211
"Afghanistan","AFG","GDP per capita (current US$)",2010,569.940728793286
"Angola","AGO","GDP per capita (current US$)",2010,3928.82451354363
"Albania","ALB","GDP per capita (current US$)",2010,4094.35883203824
"Arab World","ARB","GDP per capita (current US$)",2010,5955.06475638466
"United Arab Emirates","ARE","GDP per capita (current US$)",2010,34341.9112921486
"Argentina","ARG","GDP per capita (current US$)",2010,11198.6425666859
"Armenia","ARM","GDP per capita (current US$)",2010,3124.78401786195
"Antigua and Barbuda","ATG","GDP per capita (current US$)",2010,13017.3103875487
"Australia","AUS","GDP per capita (current US$)",2010,51845.6548605562
"Austria","AUT","GDP per capita (current US$)",2010,46659.8408181344
"Azerbaijan","AZE","GDP per capita (current US$)",2010,5842.80578358576
"Burundi","BDI","GDP per capita (current US$)",2010,214.230990840075
"Belgium","BEL","GDP per capita (current US$)",2010,44382.8797683492
"Benin","BEN","GDP per capita (current US$)",2010,732.953622726674
"Burkina Faso","BFA","GDP per capita (current US$)",2010,574.458089293656
"Bangladesh","BGD","GDP per capita (current US$)",2010,760.331935200195
"Bulgaria","BGR","GDP per capita (current US$)",2010,6752.55217774882
"Bahrain","BHR","GDP per capita (current US$)",2010,20386.0175551116
"Bahamas, The","BHS","GDP per capita (current US$)",2010,21920.5165867583
"Bosnia and Herzegovina","BIH","GDP per capita (current US$)",2010,4475.08813004565
"Belarus","BLR","GDP per capita (current US$)",2010,5818.8548592158
"Belize","BLZ","GDP per capita (current US$)",2010,4344.13666906088
"Bermuda","BMU","GDP per capita (current US$)",2010,88207.3275597322
"Bolivia","BOL","GDP per capita (current US$)",2010,1981.16010525701
"Brazil","BRA","GDP per capita (current US$)",2010,11121.4209541496
"Barbados","BRB","GDP per capita (current US$)",2010,15901.4329353355
"Brunei Darussalam","BRN","GDP per capita (current US$)",2010,31453.2243965354
"Bhutan","BTN","GDP per capita (current US$)",2010,2201.29307778936
"Botswana","BWA","GDP per capita (current US$)",2010,6244.00257387272
"Central African Republic","CAF","GDP per capita (current US$)",2010,446.800204552837
"Canada","CAN","GDP per capita (current US$)",2010,47463.6311923649
"Central Europe and the Baltics","CEB","GDP per capita (current US$)",2010,12546.047643268
"Switzerland","CHE","GDP per capita (current US$)",2010,74277.1205125567
"Chile","CHL","GDP per capita (current US$)",2010,12785.0518749485
"China","CHN","GDP per capita (current US$)",2010,4514.94052013381
"Cote d'Ivoire","CIV","GDP per capita (current US$)",2010,1236.08519806872
"Cameroon","CMR","GDP per capita (current US$)",2010,1147.2423467852
"Congo, Rep.","COG","GDP per capita (current US$)",2010,2953.18500787675
"Colombia","COL","GDP per capita (current US$)",2010,6250.65449979147
"Comoros","COM","GDP per capita (current US$)",2010,739.897790576235
"Cabo Verde","CPV","GDP per capita (current US$)",2010,3393.92749190379
"Costa Rica","CRI","GDP per capita (current US$)",2010,7985.95103532732
"Caribbean small states","CSS","GDP per capita (current US$)",2010,8699.51083544401
"Cuba","CUB","GDP per capita (current US$)",2010,5688.66673216525
"Cyprus","CYP","GDP per capita (current US$)",2010,30438.9001948061
"Czech Republic","CZE","GDP per capita (current US$)",2010,19763.9637984737
"Germany","DEU","GDP per capita (current US$)",2010,41788.0447853084
"Djibouti","DJI","GDP per capita (current US$)",2010,1358.46050004911
"Dominica","DMA","GDP per capita (current US$)",2010,6937.2560836301
"Denmark","DNK","GDP per capita (current US$)",2010,57647.668762065
"Dominican Republic","DOM","GDP per capita (current US$)",2010,5441.96574879171
"Algeria","DZA","GDP per capita (current US$)",2010,4473.48644568115
"East Asia & Pacific (developing only)","EAP","GDP per capita (current US$)",2010,3980.06881538386
"East Asia & Pacific (all income levels)","EAS","GDP per capita (current US$)",2010,7550.8780563277
